label	col_00	col_01	col_02	col_03	col_04	col_05	col_06	col_07	col_08	col_09	col_10	col_11	col_12
3	498 m/(s^2)	0.5605	Games and Playable Media	Biotechnology	Chris	1.5405	202	NULL	600	Tony	0.2351 N	San Diego	1.0463
2	1191 m/(s^2)	1.2974	Games and Playable Media	Data Science	Fabrice	1.2366	1240	0.8186	1034	Andrew	1.0522 N	Irvine	1.613
0	1176 m/(s^2)	0.3932	Computational Media	Robotics Engineering	Andrew	0.7844	160	1.1748	731	Michael	0.7691 N	Riverside, Santa Ana	0.6982
0	790 m/(s^2)	0.9135	Electrical Engineering	Computational Media	Andrew	0.7574	279	1.2209	1055	Inan	0.8552 N	Riverside	0.589
3	-22 m/(s^2)	0.9903	Computer Science	Robotics Engineering	Chris	0.687	675	1.1435	979	Tony	0.9583 N	sAN fRANCISCO	0.985
1	696 m/(s^2)	0.9309	Biotechnology	Statistics	Vani	0.9184	1123	1.332	580	Chris	0.922 N	San Jose, San Bernardino	1.231
5	600 m/(s^2)	0.5397	Technology And Information Management	Human Computer Interaction, Technology and Information Management, Electrical Engineering, Applied Mathematics	Inan	0.3773	636	0.3827	979	Lise	0.4891 N	Fresno	1.5289
0	735 m/(s^2)	0.5291	Electrical Engineering	Computational Media	Andrew	0.8278	294	0.8308	753	Inan	1.384 N	Riverside, Santa Ana	-0.0164
1	671 m/(s^2)	1.2334	Biotechnology	Statistics	Vani	1.1174	800	1.6432	143	Chris	0.8872 N	San Bernardino, San Jose	0.8737
0	1100 m/(s^2)	1.3074	Electrical Engineering	Robotics Engineering	Andrew	1.0391	711	1.4155	885	Inan	0.789 N	Santa Ana, Riverside	0.0364
4	1111 m/(s^2)	0.1402	Computational Media	?	Michael	1.0941	965	0.9014	823	Vani	0.5457 N	Santa Clarita, Sacramento, Los Angeles	1.4025
3	641 m/(s^2)	0.6219	Computer Science	Biotechnology	Chris	0.5791	N/A	0.2862	1863	Lise	0.3811 N	San Diego	0.2405
1	652 m/(s^2)	0.7722	Biotechnology	Statistics	Vani	0.9174	637	0.8128	441	Chris	0.9155 N	Modesto	1.247
0	978 m/(s^2)	0.9154	Electrical Engineering	Computational Media	Eriq	0.7376	552	0.699	725	Inan	0.4176 N	Santa Ana, Stockton	0.3345
2	989 m/(s^2)	1.2041	Natural Language Processing	Computer Science	Fabrice	1.0048	621	0.9176	1290	Andrew	1.1332 N	Irvine	1.4375
0	606 m/(s^2)	0.7704	Electrical Engineering	Data Science	Andrew	0.5803	483	0.2992	1009	Inan	1.0939 N	Stockton, Riverside	0.6512
1	913 m/(s^2)	1.1126	Human Computer Interaction	Computer Game Design	Vani	0.4409	992	1.2078	321	Michael	0.3016 N	Oakland	0.7681
2	1143 m/(s^2)	0.3579	Natural Language Processing	Computer Science	fabrice	1.1415	1117	1.2356	768	Andrew	0.6379 N	Irvine	0.7853
3	-27 m/(s^2)	0.317	Computer Science	Biotechnology	Chris	1.1527	242	0.9627	1354	Fabrice	0.8428 N	Bakersfield, San Diego	0.9607
3	275 m/(s^2)	0.4999	Bioengineering	Biotechnology	Chris	1.0005	583	2.0636	800	Tony	0.5202 N	San Francisco, Bakersfield	1.1203
0	1102 m/(s^2)	1.2232	Electrical Engineering	Computational Media	aNDREW	1.1388	855	1.0513	84	Inan	0.9773 N	STOCKTON, RIVERSIDE	0.9483
4	728 m/(s^2)	-0.0403	NULL	Computer Game Design	Lise	0.878	1213	0.9048	765	Eriq	0.9165 N	mORENO vALLEY, aNAHEIM, lOS aNGELES, sANTA cLARITA	0.6645
3	-207 m/(s^2)	0.2701	Computer Engineering	Biotechnology	Chris	1.2681	621	1.6342	912	Michael	0.6043 N	FRESNO	0.5182
3	273 m/(s^2)	1.016	Robotics Engineering	Biotechnology	Chris	0.5375	-8	1.041	944	Tony	0.7665 N	San Diego	0.6375
4	639 m/(s^2)	0.1166	Computer Game Design	Natural Language Processing	Lise	0.8048	982	1.2748	1035	Vani	0.9182 N	Moreno Valley, Anaheim	0.804
4	748 m/(s^2)	-0.3335	COMPUTER GAME DESIGN	Computer Engineering	Reilly	0.3991	646	0.9361	754	Eriq	0.6172 N	Moreno Valley	0.9219
0	1276 m/(s^2)	1.7204	Electrical Engineering	Computational Media	Michael	0.7958	269	0.6974	537	Sam	1.1894 N	Santa Ana, Stockton	0.2806
4	664 m/(s^2)	0.0075	Computer Game Design	Natural Language Processing	Lise	1.2346	1198	0.5578	1129	Vani	1.439 N	Santa Ana, Stockton	1.032
0	861 m/(s^2)	1.1445	Electrical Engineering	Robotics Engineering	Michael	0.8687	-214	1.2869	1364	Inan	0.7188 N	Fresno	0.1257
1	967 m/(s^2)	0.5781	Human Computer Interaction	Computer Game Design	Vani	0.7851	1238	1.0573	139	Michael	0.9488 N	Oakland, San Bernardino, Modesto	0.5803
5	1242 m/(s^2)	1.1893	Data Science	Technology and Information Management, Bioengineering, Human Computer Interaction, Electrical Engineering, Applied Mathematics	Inan	0.0828	79	0.2339	None	Lise	0.4518 N	Fremont, Fresno	0.5089
4	664 m/(s^2)	0.3209	Technology and Information Management	Computer Engineering	Chris	0.732	970	0.9057	1038	Eriq	0.5202 N	Modesto, San Jose	0.9874
5	1068 m/(s^2)	1.1773	Data Science	Human Computer Interaction, Applied Mathematics, Bioengineering, Technology And Information Management	Tony	0.7481	739	0.7328	842	Lise	0.4895 N	Chula Vista	0.908
5	1151 m/(s^2)	0.6596	Robotics Engineering	Applied Mathematics, Games and Playable Media, Bioengineering, Electrical Engineering	Fabrice	0.6902	315	0.4634	787	Lise	0.4846 N	Fremont, Fresno	1.0457
3	598 m/(s^2)	-0.2741	Statistics	Biotechnology	Chris	1.1679	228	0.7579	1187	Lise	0.9987 N	San Francisco	0.682
5	1097 m/(s^2)	1.5176	Data Science	N/A	tony	0.6365	450	0.6141	1267	Lise	0.2266 N	Chula Vista	0.7332
4	789 m/(s^2)	0.0371	Games and Playable Media	Computer Engineering	Reilly	0.9442	1023	1.0584	813	Eriq	0.5916 N	Anaheim, Moreno Valley, Los Angeles	0.6581
5	1106 m/(s^2)	0.9244	Robotics Engineering	Electrical Engineering, Human Computer Interaction, Applied Mathematics	Vani	0.3521	-142	0.4237	1385	Lise	0.1852 N	Fresno, Fremont	1.0672
0	442 m/(s^2)	0.7649	Electrical Engineering	Natural Language Processing	Michael	1.0348	557	1.3648	1227	ANDREW	1.207 N	Santa Ana, Riverside	0.3438
3	723 m/(s^2)	0.6132	Statistics	Bioinformatics	Chris	1.1838	268	0.9347	1302	Fabrice	0.5112 N	Bakersfield	1.1344
3	526 m/(s^2)	-0.1786	Computer Game Design	Bioinformatics	Chris	0.9588	44	0.7792	1598	fabrice	1.0482 N	Bakersfield	0.8001
3	346 m/(s^2)	0.8842	Bioinformatics	Statistics	Chris	0.3439	-146	1.4736	942	Fabrice	0.9948 N	Bakersfield, San Diego	0.302
5	834 m/(s^2)	1.1127	Data Science	Technology and Information Management, Human Computer Interaction, Applied Mathematics, Electrical Engineering, Bioengineering	Chris	0.0887	584	0.2694	1340	Lise	0.4454 N	Fresno, Chula Vista	1.1159
3	409 m/(s^2)	0.7022	Bioengineering	Bioinformatics	Chris	1.0133	-342	0.6041	971	Tony	0.6721 N	Bakersfield	0.575
4	1092 m/(s^2)	-0.1893	Computer Game Design	Computer Engineering	Lise	0.6489	1055	1.2835	1050	Reilly	?	Anaheim, Santa Clarita, Los Angeles, Moreno Valley	0.5536
2	517 m/(s^2)	1.0219	Applied Mathematics	DATA SCIENCE	Eriq	0.6121	1028	0.7162	310	Andrew	1.3846 N	Long Beach	1.2432
1	939 m/(s^2)	0.9305	Games and Playable Media	Computer Game Design	Vani	0.9785	1043	1.1525	272	Michael	1.122 N	San Jose, San Bernardino, Modesto	0.7811
2	643 m/(s^2)	1.3605	Applied Mathematics	data science	Vani	0.713	1300	0.9883	797	Andrew	1.0618 N	Long Beach	1.0844
2	1329 m/(s^2)	1.453	Applied Mathematics	Computer Science	Eriq	0.9926	707	1.2388	1255	Andrew	0.8723 N	Long Beach	0.4578
2	1141 m/(s^2)	1.5046	Natural Language Processing	Computer Science	Fabrice	1.1703	910	1.3767	601	Andrew	1.2355 N	Irvine	0.6143
0	1180 m/(s^2)	0.9284	Computer Game Design	Robotics Engineering	Andrew	1.3442	-191	0.9817	677	Sam	0.9394 N	Stockton, Riverside	0.6043
0	1176 m/(s^2)	1.1271	Data Science	Robotics Engineering	Michael	1.0716	207	1.1584	1140	Inan	0.9232 N	san diego	0.1206
0	810 m/(s^2)	1.5108	n/a	Robotics Engineering	Andrew	0.6603	488	0.2012	430	Sam	0.6799 N	Riverside	0.465
5	1230 m/(s^2)	0.871	Data Science	Applied Mathematics, Electrical Engineering, Bioengineering, Games and Playable Media	Lise	0.1082	620	0.2721	574	Lise	0.0915 N	Fresno	0.9939
1	515 m/(s^2)	1.5219	Electrical Engineering	Statistics	Lise	0.813	1135	0.5911	165	Chris	0.5387 N	San Jose, Modesto, Oakland	1.0903
2	984 m/(s^2)	1.0612	Natural Language Processing	Computer Science	Eriq	0.8503	454	0.7136	1242	Andrew	0.8942 N	Irvine	1.1918
1	627 m/(s^2)	1.1632	Bioinformatics	Biotechnology	Vani	0.683	1247	1.2802	813	Chris	0.45 N	Oakland, Modesto, San Jose	1.0542
0	854 m/(s^2)	1.1884	Computer Game Design	Robotics Engineering	Vani	1.2263	579	0.9831	967	Inan	1.2704 N	Santa Ana, Riverside	0.5672
0	971 m/(s^2)	1.2008	Electrical Engineering	Computational Media	Michael	1.002	202	1.0675	732	Sam	1.1754 N	NULL	-0.5263
5	949 m/(s^2)	0.9971	Computational Media	Applied Mathematics, Human Computer Interaction, Games and Playable Media, Technology and Information Management	TONY	0.5066	393	0.3886	886	Lise	0.8453 N	Irvine	1.1825
3	-151 m/(s^2)	-0.1026	Computer Engineering	Bioinformatics	Reilly	1.1433	67	0.6566	1668	Fabrice	0.7039 N	San Francisco	0.6569
2	1030 m/(s^2)	1.2389	Natural Language Processing	Computer Science	Eriq	0.8869	1277	0.5933	707	Andrew	0.9267 N	Irvine	1.534
3	687 m/(s^2)	0.3351	Statistics	Biotechnology	Chris	0.725	-31	1.0443	1798	Fabrice	0.8568 N	San Diego, San Francisco	0.1721
5	753 m/(s^2)	1.0368	Robotics Engineering	Games and Playable Media, Electrical Engineering, Bioengineering, Applied Mathematics	Sam	0.0933	72	0.5835	1129	Lise	-0.0064 N	Anaheim, Sacramento	1.0733
2	859 m/(s^2)	1.1409	Natural Language Processing	Computer Science	ERIQ	1.1899	913	0.7833	1042	Chris	0.5836 N	Long Beach	1.1724
0	983 m/(s^2)	0.7847	Biotechnology	Computational Media	Michael	0.9605	255	0.912	328	Sam	0.9054 N	San Diego	0.3468
0	996 m/(s^2)	1.1125	Computer Game Design	Computational Media	Andrew	0.5087	208	1.0548	966	Inan	0.9398 N	Stockton	0.1197
1	1038 m/(s^2)	0.7823	Human Computer Interaction	Statistics	Vani	1.1157	475	1.4862	-101	Sam	0.5619 N	San Bernardino, Oakland, Modesto	0.9826
1	544 m/(s^2)	0.7277	Biotechnology	COMPUTER GAME DESIGN	Vani	1.2471	771	1.4648	813	Chris	0.8526 N	San Bernardino	0.5975
5	1053 m/(s^2)	0.8085	Data Science	Applied Mathematics, Human Computer Interaction, Electrical Engineering, Games and Playable Media	Inan	-0.0609	179	0.0439	1305	Lise	0.067 N	Fresno	0.9624
2	545 m/(s^2)	0.8976	Applied Mathematics	Data Science	Fabrice	0.7775	538	1.0351	568	Tony	0.7015 N	Irvine	1.5917
1	1087 m/(s^2)	0.4159	Computer Engineering	Computer Game Design	Vani	0.773	472	1.1861		Vani	0.8897 N	San Bernardino, Oakland	0.5269
2	556 m/(s^2)	0.9825	Natural Language Processing	Data Science	Fabrice	1.127	1038	1.0509	1019	Andrew	0.8438 N	Long Beach	1.5119
1	717 m/(s^2)	0.9871	Biotechnology	Statistics	Vani	1.3541	998	1.282	-29	Michael	0.9548 N	Oakland, Modesto	0.7001
4	-22 m/(s^2)	-0.0912	Human Computer Interaction	Natural Language Processing	Reilly	0.4338	1135	1.217	723	Vani	0.8217 N	Anaheim, Moreno Valley, Los Angeles, Sacramento	1.1143
3	293 m/(s^2)	0.5359	Bioengineering	Human Computer Interaction, Bioengineering, Electrical Engineering, Games and Playable Media, Applied Mathematics	Chris	0.6562	-410	0.7253	796	Tony	0.5802 N	Long Beach	0.7264
3	317 m/(s^2)	0.8747	Computer Science	Bioinformatics	Chris	1.136	-83	0.8749	845	Fabrice	0.9958 N	San Francisco, San Diego	0.8402
2	1262 m/(s^2)	1.2134	nATURAL lANGUAGE pROCESSING	Data Science	Eriq	0.6804	308	0.7646	1394	Andrew	1.0541 N	Long Beach	0.8769
3	287 m/(s^2)	-0.0002	Bioengineering	Bioinformatics	Chris	0.6944	5	1.0496	818	Tony	0.8976 N	anaheim, santa clarita, moreno valley, sacramento	0.9502
5	1020 m/(s^2)	0.9792	Computer Game Design	Games and Playable Media, Human Computer Interaction, Applied Mathematics, Electrical Engineering, Technology and Information Management	Tony	N/A	444	0.6056	525	Lise	0.1322 N	Fremont, Fresno	0.8976
3	272 m/(s^2)	0.6349	Computer Engineering	Bioinformatics	Chris	0.9896	118	0.9842	873	Fabrice	0.5724 N	San Francisco, Bakersfield	0.6022
0	862 m/(s^2)	1.3289	Electrical Engineering	Robotics Engineering	aNDREW	0.5922	571	1.2691	604	Sam	0.8376 N	Riverside, Stockton	0.2991
2	774 m/(s^2)	0.9223	Natural Language Processing	Data Science	Sam	0.4873	898	1.3884	839	Andrew	1.1456 N	Irvine	1.035
2	944 m/(s^2)	1.1007	nATURAL lANGUAGE pROCESSING	Data Science	Eriq	0.9917	856	0.874	778	Andrew	1.7516 N	Irvine	1.3176
3	396 m/(s^2)	0.4532	Applied Mathematics	Statistics	Chris	0.9074	332	1.0361	490	Tony	0.6649 N	San Diego, Bakersfield	0.3776
0	629 m/(s^2)	0.7065	Electrical Engineering	Computational Media	Andrew	1.1444	442	1.2761	1101	Sam	1.0436 N	Riverside	-0.0127
0	999 m/(s^2)	1.176	Applied Mathematics	Robotics Engineering	Andrew	0.6783	528	1.2832	775	Sam	None	Stockton, Santa Ana	0.2407
0	819 m/(s^2)	1.2726	Electrical Engineering	Robotics Engineering	Michael	0.8938	69	1.0027	1299	Andrew	1.4896 N	Santa Clarita, Sacramento, Anaheim	0.3537
2	736 m/(s^2)	1.1605	Natural Language Processing	Computer Science	Eriq	0.998	980	1.6396	1369	Andrew	1.1678 N	Irvine	1.6938
0	1320 m/(s^2)	1.2813	Computer Science	Computational Media	Andrew	0.5	252	1.2853	610	Sam	0.8893 N	Riverside, Stockton	0.4203
5	788 m/(s^2)	1.1783	Robotics Engineering	Electrical Engineering, Games and Playable Media	Sam	0.0701	203	0.445	805	lISE	0.9404 N	Fremont, Fresno	0.5782
4	814 m/(s^2)	0.1182	Games and Playable Media	Biotechnology	Lise	0.8126	966	1.0323	879	Lise	0.9765 N	Los Angeles, Moreno Valley, Anaheim	1.1287
0	1023 m/(s^2)	1.2696	Electrical Engineering	Robotics Engineering	Andrew	0.9288	363	0.3189	896	Sam	0.9781 N	Riverside	-0.3962
4	746 m/(s^2)	-0.2913	Computer Game Design	Natural Language Processing	Lise	0.706	649	1.2827	948	Eriq	1.3861 N	Sacramento, Los Angeles	0.3966
3	334 m/(s^2)	0.3464	Statistics	Bioinformatics	Chris	N/A	197	1.249	415	Tony	0.4798 N	Bakersfield, San Francisco	0.8128
5	1347 m/(s^2)	0.8681	Technology and Information Management	Technology and Information Management, Bioengineering, Electrical Engineering, Applied Mathematics, Human Computer Interaction	Andrew	0.7944	400	0.6108	1075	Lise	-0.051 N	Fresno, Fremont	0.8118
5	951 m/(s^2)	1.7736	Computer Engineering	Bioengineering, Human Computer Interaction, Applied Mathematics, Games and Playable Media	Sam	0.4262	742	0.9101	1026	Lise	-0.1522 N	fREMONT	0.2183
5	921 m/(s^2)	0.7157	Technology and Information Management	Electrical Engineering, Human Computer Interaction, Technology and Information Management	Sam	0.2632	492	0.9713	872	Lise	0.36 N	Fresno	1.0365
3	142 m/(s^2)	0.9674	Natural Language Processing	BIOINFORMATICS	Chris	0.982	141	0.5447	952	Fabrice	1.2647 N	San Diego, San Francisco	0.6155
4	453 m/(s^2)	0.1018	Games and Playable Media	Computer Science	Lise	0.6719	1166	0.9985	1270	Reilly	0.9357 N	Moreno Valley, Santa Clarita	0.3107
1	652 m/(s^2)	0.99	biotechnology	Statistics	Vani	1.1478	1177	1.1864	-346	Chris	0.8774 N	Modesto	0.4795
2	1135 m/(s^2)	1.7189	Applied Mathematics	Data Science	Fabrice	1.3904	1059	0.8	965	Andrew	1.0895 N	Irvine	0.5354
0	746 m/(s^2)	1.1252	Computer Game Design	Robotics Engineering	Michael	1.2702	465	1.2166	971	Inan	0.9773 N	None	-0.2878
3	256 m/(s^2)	0.279	Bioengineering	Bioinformatics	Chris	0.8436	120	1.234	668	Tony	0.747 N	San Diego, San Francisco	0.8032
1	819 m/(s^2)	1.5005	Applied Mathematics	Statistics	Vani	1.1362	979	1.1741	-287	Michael	0.5425 N	San Bernardino	1.1865
1	447 m/(s^2)	0.9018	Biotechnology	Statistics	Michael	1.0444	840	1.1778	263	Michael	0.5994 N	Oakland	0.9586
4	654 m/(s^2)	0.1855	Games and Playable Media	Natural Language Processing	Lise	1.2634	916	0.9748	1487	Eriq	0.847 N	Sacramento, Moreno Valley, Anaheim, Los Angeles	0.7942
0	924 m/(s^2)	1.0349	Electrical Engineering	Robotics Engineering	Michael	0.552	120	1.4504	715	Lise	1.0897 N	Riverside, Santa Ana	0.212
2	931 m/(s^2)	0.8119	Applied Mathematics	Computer Science	Eriq	0.8447	1105	0.6695	1070	Andrew	0.6372 N	Irvine	0.7362
4	883 m/(s^2)	0.2756	Computer Game Design	Applied Mathematics, Games and Playable Media, Bioengineering	Reilly	1.262	687	1.405	902	Vani	1.3583 N	Sacramento, Los Angeles, Moreno Valley	1.012
3	291 m/(s^2)	0.2652	Electrical Engineering	Computational Media	Chris	0.5893	261	1.0849	1623	Tony	0.5683 N	San Francisco	1.0357
4	495 m/(s^2)	0.3753	Games and Playable Media	Computer Engineering	Vani	0.7994	1248	1.2981	840	Sam	1.2058 N	Fresno	0.7223
3	389 m/(s^2)	0.3941	Bioengineering	Biotechnology	Chris	0.8962	208	1.5855	1232	Fabrice	0.8813 N	Bakersfield	0.4279
5	577 m/(s^2)	0.8345	Data Science	Bioengineering, Applied Mathematics, Games and Playable Media	Inan	0.8274	830	0.4203	1211	Lise	-0.3896 N	Fresno, Chula Vista	1.0326
2	1095 m/(s^2)	1.2079	Natural Language Processing	Human Computer Interaction, Technology and Information Management	Eriq	1.2328	959	1.0524	409	Andrew	0.7035 N	Long Beach	0.6323
1	589 m/(s^2)	1.2093	Human Computer Interaction	Computer Game Design	Vani	0.6857	977	0.8121	698	Chris	1.1397 N	San Jose	0.6037
4	763 m/(s^2)	0.4939	Technology and Information Management	Computer Engineering	Lise	0.6468	954	1.131	1357	Reilly	1.4086 N	Long Beach	0.9519
0	805 m/(s^2)	1.1194	Electrical Engineering	Computational Media	Eriq	0.7915	217	0.926	693	Inan	0.7297 N	Riverside, Santa Ana	0.6677
0	981 m/(s^2)	1.1065	Electrical Engineering	Robotics Engineering	Andrew	1.0152	79	1.0835	1090	Inan	0.862 N	Stockton	-0.0041
4	520 m/(s^2)	0.0928	Games and Playable Media	Data Science	Andrew	1.3653	1121	1.08	1653	Eriq	1.2442 N	Santa Clarita	0.5658
5	947 m/(s^2)	1.4229	Natural Language Processing	Electrical Engineering, Human Computer Interaction, Games and Playable Media, Technology and Information Management	Sam	0.8204	431	?	930	Lise	-0.0624 N	Long Beach	0.814
3	671 m/(s^2)	0.9584	Statistics	Bioinformatics	Chris	1.0797	239	0.7127	1489	Tony	0.5926 N	San Francisco	0.7823
5	1177 m/(s^2)	1.0829	Bioinformatics	Robotics Engineering	Sam	-0.0696	664	0.1594	1194	Lise	0.1371 N	Chula Vista	0.9723
4	550 m/(s^2)	0.3516	Games and Playable Media	cOMPUTER eNGINEERING	Lise	1.1174	937	1.1274	822	Inan	0.6743 N	Anaheim, Sacramento	1.0747
2	745 m/(s^2)	0.874	Natural Language Processing	Data Science	Eriq	1.1573	725	0.6911	444	Andrew	1.1438 N	Irvine	1.0532
4	250 m/(s^2)	-0.1812	Computer Game Design	Data Science	Reilly	1.2095	637	1.0127	921	Lise	1.0515 N	Moreno Valley, Santa Clarita, Anaheim	0.8432
4	464 m/(s^2)		Computer Game Design	Computer Engineering	Reilly	1.5935	1036	1.2481	1016	Reilly	1.3271 N	Chula Vista	1.0784
2	1371 m/(s^2)	1.0489	Data Science	Data Science	Fabrice	0.9927	836	1.2566	954	Andrew	1.555 N	Long Beach	0.7765
0	1058 m/(s^2)	0.2408	Electrical Engineering	Robotics Engineering	Michael	0.8538	244	1.02	646	inan	0.6988 N	Santa Ana, Stockton	0.1942
0	814 m/(s^2)	0.4034	Electrical Engineering	rOBOTICS eNGINEERING	Michael	0.7966	482	0.5459	457	Sam	1.4779 N	Stockton	0.1297
0	969 m/(s^2)	0.7109	Electrical Engineering	Robotics Engineering	Andrew	0.4996	902	1.2602	223	Inan	1.4681 N	Stockton, Santa Ana	0.7197
4	626 m/(s^2)	-0.3707	Games and Playable Media	Natural Language Processing	Tony	0.4587	1351	0.9456	754	Eriq	1.2605 N	Anaheim, Moreno Valley, Los Angeles	1.284
1	791 m/(s^2)	1.6106	Human Computer Interaction	Statistics	Vani	0.8323	1072	0.7059	160	Chris	0.6914 N	San Bernardino	1.1459
3	271 m/(s^2)	0.4088	Technology and Information Management	Biotechnology	Chris	1.2297	206	1.3037	1635	Fabrice	1.1722 N	San Diego, San Francisco	0.6423
0	1014 m/(s^2)	0.6359	Electrical Engineering	Robotics Engineering	Andrew	0.8103	124	0.9129	590	Inan	0.7659 N	Riverside	0.3592
0	1263 m/(s^2)	1.0056	eLECTRICAL eNGINEERING	Computational Media	Andrew	0.8205	203	1.2039	871	Inan	0.6537 N	Stockton, Santa Ana	-0.1268
2	914 m/(s^2)	0.7446	Electrical Engineering	data science	Tony	1.1145	913	1.1347	681	Andrew	1.3748 N	Long Beach	0.7681
5	993 m/(s^2)	1.1427	applied mathematics	None	Sam	0.2283	394	0.4132	1121	Lise	0.8399 N	Fremont, Chula Vista	0.8967
4	1440 m/(s^2)	0.5549	Games and Playable Media	Natural Language Processing	Reilly	1.4828	624	0.9783	963	Vani	0.9805 N	Anaheim, Sacramento	0.3693
2	827 m/(s^2)	1.5543	Natural Language Processing	Computer Science	Eriq	1.0745	1051	0.9279	620	Andrew	1.1754 N	Long Beach	0.9504
3	544 m/(s^2)	0.4677	Bioinformatics	Bioinformatics	Lise	1.0914	1	0.8532	848	Fabrice	0.7284 N	San Diego	0.9223
2	770 m/(s^2)	0.8658	Applied Mathematics	Technology and Information Management, Human Computer Interaction, Games and Playable Media	Fabrice	1.4342	762	0.6178	1118	Andrew	1.0831 N	Long Beach	0.863
5	1117 m/(s^2)	1.3182	Data Science	Games and Playable Media, Applied Mathematics	Inan	0.6889	613	0.078	829	Lise	0.4016 N	Chula Vista	0.7084
2	876 m/(s^2)	0.8645	None	Data Science	Fabrice	0.813	583	1.4474	593	Andrew	0.8566 N	Irvine	0.6365
4	290 m/(s^2)	-0.2437	Games and Playable Media	Biotechnology	Chris	0.9709	961	0.6279	896	Vani	0.846 N	SANTA CLARITA, ANAHEIM	0.4511
0	1292 m/(s^2)	0.9609	Electrical Engineering	Computational Media	Andrew	0.6005	149	1.2563	1227	Inan	1.0714 N	Stockton, Riverside	0.7402
4	845 m/(s^2)	0.1479	Computer Game Design	Computer Engineering	Lise	0.7388	613	1.9473	1188	Vani	1.0646 N	Los Angeles, Sacramento	1.2662
1	521 m/(s^2)	1.805	Human Computer Interaction	Statistics	Vani	1.1961	1066	0.712	-46	Chris	1.0208 N	San Bernardino	0.5091
4	281 m/(s^2)	0.4252	Computer Game Design	Computer Engineering	Reilly	1.452	1430	0.5118	782	Reilly	1.1241 N	Anaheim, Los Angeles	0.9168
2	908 m/(s^2)	1.1498	Applied Mathematics	Data Science	Eriq	1.1537	1085	0.9042	1435	Andrew	0.68 N	Fresno, Chula Vista	0.6884
5	805 m/(s^2)	0.8971	Technology and Information Management	Human Computer Interaction, Electrical Engineering, Applied Mathematics, Games and Playable Media, Technology and Information Management	Inan	0.4291	396	0.6473	1004	Lise	0.7396 N	Fresno	0.4117
3	250 m/(s^2)	0.4727	Computer Engineering	Bioinformatics	Chris	0.9892	225	0.8816	1212	Tony	0.8894 N	Bakersfield, San Francisco	0.4597
1	697 m/(s^2)	0.7432	Biotechnology	Computer Game Design	Vani	1.1319	1031	0.6996	207	cHRIS	0.8039 N	Modesto, Oakland	1.4793
3	189 m/(s^2)	0.2909	Bioengineering	Bioinformatics	Chris	1.345	117	0.8333	1003	Tony	0.8416 N	San Diego, San Francisco	0.4829
0	1344 m/(s^2)	1.5309	Electrical Engineering	Robotics Engineering	Andrew	0.6897	206	0.7246	842	Reilly	1.0107 N	Riverside	-0.0843
0	908 m/(s^2)	1.0034	Electrical Engineering	Robotics Engineering	Andrew	0.759	-170	0.6502	841	Inan	0.7737 N	Riverside	0.3919
3	497 m/(s^2)	1.1028	Computer Engineering	n/a	Chris	0.6289	169	0.976	875	Tony	1.0189 N	San Diego, Bakersfield	0.9368
5	948 m/(s^2)	1.0316	Games and Playable Media	Electrical Engineering, Applied Mathematics, Games and Playable Media, Technology and Information Management, Bioengineering	Inan	0.8814	562	0.4386	892	Lise	0.4055 N	Fresno	0.1917
2	638 m/(s^2)	1.1505	Applied Mathematics	Data Science	Eriq	0.8391	805	1.0929	1082	aNDREW	1.2201 N	Irvine	1.3714
2	963 m/(s^2)	0.9887	Applied Mathematics	computer game design	Eriq	1.3062	815	1.1818	1602	Andrew	0.7434 N	Irvine	1.0354
2	812 m/(s^2)	0.9234	Applied Mathematics	Computer Science	Fabrice	0.8128	902	1.1739	1008	Andrew	1.0961 N	Irvine	0.3665
1	901 m/(s^2)	0.8663	Human Computer Interaction	Statistics	Vani	0.6352	598	1.2079	472	Michael	0.89 N	Oakland, San Jose, San Bernardino	0.7883
2	792 m/(s^2)	0.966	Applied Mathematics	Computer Science	Fabrice	0.9662	215	0.5568	872	Andrew	0.8864 N	Irvine	1.3115
0	695 m/(s^2)	1.0253	Electrical Engineering	Robotics Engineering	Michael	0.9215	255	0.7296	1069	Sam	0.3534 N	Oakland	0.0479
4	959 m/(s^2)	0.3003	Games and Playable Media	Computer Engineering	Reilly	1.2445	1620	0.9813	1135	eriq	1.3256 N	Los Angeles	0.7889
4	587 m/(s^2)	0.0523	Computer Game Design	Natural Language Processing	Reilly	1.0393	1188	NULL	1029	Eriq	1.3008 N	Moreno Valley, Sacramento	1.2599
4	591 m/(s^2)	-0.1061	Games and Playable Media	Computer Engineering	LISE	0.7559	926	0.9856	NULL	Eriq	0.799 N	San Francisco	0.3291
4	593 m/(s^2)	-0.5906	Data Science	Biotechnology	Lise	1.0651	1239	1.0601	663	Eriq	0.8045 N	Los Angeles, Moreno Valley, Santa Clarita, Sacramento	0.8839
4	390 m/(s^2)	-0.3726	Games and Playable Media	Natural Language Processing	Lise	1.0961	1065	0.9563	1630	Michael	1.0838 N	Sacramento	0.651
1	959 m/(s^2)	0.6599	Data Science	Computer Game Design	Vani	1.3416	1218	0.9031	275	Michael	0.5753 N	Oakland	0.8312
2	1091 m/(s^2)	1.34	Natural Language Processing	Computer Science	Fabrice	1.0378	468	1.0553	1277	Sam	0.5875 N	Irvine	0.489
